experiment,experiment_label,dataset,output_method,metric,n_images,mean,std,median,min,max
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,precision,20,0.6805041045548164,0.07303735564610679,0.6804909187192649,0.4593290130957203,0.8093955802722084
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,recall,20,0.7403660318301399,0.06298956959101237,0.764222503173613,0.5734815870164462,0.8063749475744443
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,DRIVE,CA-APSRG,specificity,20,0.9507801946758221,0.009931038720597427,0.9506137502136114,0.922416005966882,0.9683900704146184
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,accuracy,20,0.9304038961038961,0.010225181898476989,0.9305159386068476,0.9086540731995276,0.9524510035419126
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,balanced_accuracy,20,0.8882752022967482,0.03696006088599833,0.903377344962656,0.8043036870555897,0.935994733710524
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,dice,20,0.6424214335703999,0.05281362554374856,0.6473687998980135,0.5625804738833212,0.7234862310905625
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,f1_score,20,0.6424214335703999,0.05281362554374856,0.6473687998980135,0.5625804738833212,0.7234862310905625
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,iou,20,0.4753251950392382,0.05722939922392954,0.478599664255649,0.3913822399527187,0.566767275615568
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,precision,20,0.5252368064701958,0.0635475922135451,0.5181400193643741,0.4467380631607791,0.6441816376275165
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,recall,20,0.8388763018007316,0.08098128577173601,0.8674210009116516,0.6391145086797261,0.9518266645579628
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,APSRG,specificity,20,0.9376741027927646,0.012983299588836148,0.9382674219189755,0.9198006712091936,0.9694928654314532
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,accuracy,20,0.9304118063754426,0.010223511758338574,0.9305159386068476,0.9086800472255018,0.9524510035419126
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,balanced_accuracy,20,0.8882795495287338,0.03695944325147148,0.903377344962656,0.8043036870555897,0.935994733710524
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,dice,20,0.6424456380534118,0.05283039172247016,0.6473687998980135,0.5625804738833212,0.7236770045232348
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,f1_score,20,0.6424456380534118,0.05283039172247016,0.6473687998980135,0.5625804738833212,0.7236770045232348
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,iou,20,0.4753529916668321,0.05725169691026776,0.478599664255649,0.3913822399527187,0.5670014620812409
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,precision,20,0.5252715245719003,0.06357864509356363,0.5181400193643741,0.4467380631607791,0.6444841850466952
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,recall,20,0.8388763018007316,0.08098128577173601,0.8674210009116516,0.6391145086797261,0.9518266645579628
r05_local_or_region_hybrid_priority,R05 - R04 with hybrid edge priority,STARE,CA-APSRG,specificity,20,0.9376827972567361,0.012984019992317783,0.9382878954198675,0.9198006712091936,0.9694928654314532
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,accuracy,28,0.9449179834596502,0.006645974958961974,0.9453197989656323,0.9245380797464132,0.956813063063063
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,balanced_accuracy,28,0.7896210313316867,0.03537131496889257,0.792912953199038,0.7094105078407633,0.8630479450554273
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,dice,28,0.6015432259290004,0.04867709109745879,0.5993355557586776,0.4846875200262032,0.7015170717628901
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,f1_score,28,0.6015432259290004,0.04867709109745879,0.5993355557586776,0.4846875200262032,0.7015170717628901
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,iou,28,0.43181698040025845,0.049786715165092046,0.4278962661570267,0.319859782343101,0.5402589872439119
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,precision,28,0.6036057431831985,0.06888540579478913,0.6071843249572824,0.4620304543553664,0.7192980198911519
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,recall,28,0.6088763400221177,0.07319777947099855,0.6142562086273202,0.4544665509413806,0.774132388096612
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,APSRG,specificity,28,0.9703657226412556,0.006394945229857794,0.9717932544095831,0.9519635020142424,0.9782620009865994
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,accuracy,28,0.944920962629296,0.0066460760005395995,0.9453265765765766,0.9245380797464132,0.956813063063063
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,balanced_accuracy,28,0.7896212990317076,0.03537309102274035,0.792916628251987,0.7094105078407633,0.8630479450554273
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,dice,28,0.6015549080289759,0.04867641386675942,0.5993355557586776,0.4846875200262032,0.7015170717628901
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,f1_score,28,0.6015549080289759,0.04867641386675942,0.5993355557586776,0.4846875200262032,0.7015170717628901
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,iou,28,0.4318288926604811,0.049785959057566116,0.4278962661570267,0.319859782343101,0.5402589872439119
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,precision,28,0.6036330113792955,0.06888577338531161,0.6071843249572824,0.4620304543553664,0.7192980198911519
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,recall,28,0.6088734373656065,0.07320195810920202,0.6142562086273202,0.4544665509413806,0.774132388096612
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,CHASEDB1,CA-APSRG,specificity,28,0.9703691606978089,0.006395204310498802,0.9718010459090571,0.9519635020142424,0.9782620009865994
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,accuracy,20,0.9238063873098588,0.010726175799946792,0.9255244056204811,0.8936968363666642,0.9332367166939328
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,balanced_accuracy,20,0.8453139427920252,0.032841469320918186,0.8582237729647302,0.7619768246925518,0.877177086170605
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,dice,20,0.7055638608052335,0.052438358105173756,0.7202908119361842,0.5267203870992917,0.7604173826970401
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,f1_score,20,0.7055638608052335,0.052438358105173756,0.7202908119361842,0.5267203870992917,0.7604173826970401
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,iou,20,0.5472864188468052,0.05754832718917155,0.5628560738978785,0.3575155608528672,0.6134463101390768
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,precision,20,0.6803941440231898,0.07331554761749404,0.6807769617403313,0.4569552117539524,0.8010659251535164
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,recall,20,0.7398640558641143,0.06623239201834441,0.7658364922298728,0.5733886703626847,0.8046973297916958
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,APSRG,specificity,20,0.950763829719936,0.010029928287208044,0.9504081426587586,0.9223094545049474,0.9707201913151896
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,accuracy,20,0.9238070388924694,0.01073265708431946,0.9255331842497859,0.8936968363666642,0.9332367166939328
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,balanced_accuracy,20,0.8453070019513333,0.03285927086270781,0.8582237729647302,0.7618374497119095,0.877177086170605
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,dice,20,0.7055602486527588,0.052458028271039105,0.7202908119361842,0.5267203870992917,0.7604173826970401
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,f1_score,20,0.7055602486527588,0.052458028271039105,0.7202908119361842,0.5267203870992917,0.7604173826970401
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,iou,20,0.547283743261098,0.05756934097441268,0.5628560738978785,0.3575155608528672,0.6134463101390768
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,precision,20,0.6804036234465183,0.07331731609052634,0.6807769617403313,0.4569552117539524,0.8010659251535164
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,recall,20,0.7398466785118999,0.06626651285427078,0.7658364922298728,0.5731099204014,0.8046973297916958
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,DRIVE,CA-APSRG,specificity,20,0.9507673253907669,0.010030154685836363,0.9504081426587586,0.9223094545049474,0.9707201913151896
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,accuracy,20,0.9307005903187721,0.010063407047614844,0.9305938606847698,0.9086446280991736,0.952417945690673
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,balanced_accuracy,20,0.8886310010522651,0.03697856674791152,0.9036454337461536,0.8045107804135859,0.935336565973618
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,dice,20,0.6434450129892931,0.05304556207526185,0.6521605412680627,0.5624859026920883,0.7218417277814817
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,f1_score,20,0.6434450129892931,0.05304556207526185,0.6521605412680627,0.5624859026920883,0.7218417277814817
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,iou,20,0.4764579269760388,0.057503814936289525,0.4838634200833165,0.3912907036845603,0.5647514423456887
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,precision,20,0.5262081798277326,0.06289861331287622,0.5201120055886532,0.4486215538847117,0.6408674283869348
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,recall,20,0.8393132522663016,0.08049203436307208,0.8676973291883467,0.6394011785316133,0.949359481258896
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,APSRG,specificity,20,0.9379487498382284,0.0125355782930268,0.9383616115275909,0.9200797534520057,0.9696203822955586
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,accuracy,20,0.9307085005903188,0.010061156872541681,0.9305938606847698,0.9086706021251476,0.952417945690673
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,balanced_accuracy,20,0.8886353482842507,0.036977922589409434,0.9036454337461536,0.8045107804135859,0.935336565973618
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,dice,20,0.643469132881809,0.0530612758701564,0.6521605412680627,0.5624859026920883,0.7220313636731065
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,f1_score,20,0.643469132881809,0.0530612758701564,0.6521605412680627,0.5624859026920883,0.7220313636731065
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,iou,20,0.47648558828878074,0.057524788647204284,0.4838634200833165,0.3912907036845603,0.5649836335172915
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,precision,20,0.5262426434384722,0.06292794515024819,0.5201120055886532,0.4486215538847117,0.64116644235083
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,recall,20,0.8393132522663016,0.08049203436307208,0.8676973291883467,0.6394011785316133,0.949359481258896
r06_local_or_region_process_override,R06 - R04 with process-context refinement override,STARE,CA-APSRG,specificity,20,0.9379574443021997,0.012535762706484245,0.9383820850284827,0.9201079802207334,0.9696203822955586
