dataset,image_id,image_path,value,experiment,experiment_label,output_method,metric
DRIVE,23,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\23_training.png,0.9814164563889708,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,24,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\24_training.png,0.9929133401227368,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,25,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\25_training.png,0.9797800692904372,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,26,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\26_training.png,0.9850806696491832,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,27,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\27_training.png,0.9885436844356116,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,28,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\28_training.png,0.9979550835904428,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,29,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\29_training.png,0.9845117777633022,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,30,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\30_training.png,0.997482396639223,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,31,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\31_training.png,0.996756559065273,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,32,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\32_training.png,0.9938531628179486,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,33,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\33_training.png,0.9913557711915408,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,34,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\34_training.png,0.9950683380093176,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,35,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\35_training.png,0.9973974295848952,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,36,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\36_training.png,0.9889773327131232,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,37,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\37_training.png,0.9976102246086364,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,38,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\38_training.png,0.9965410347565324,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,39,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\39_training.png,0.9855307565591224,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
DRIVE,40,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\40_training.png,0.9940091298880054,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0001,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0001.png,0.995204015386155,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0002,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0002.png,0.9906955564831328,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0003,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0003.png,0.9959789529203452,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0004,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0004.png,0.9960240241771976,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0005,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0005.png,0.9957818831231195,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0044,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0044.png,0.9815128780418472,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0077,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0077.png,0.9946862991228544,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0081,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0081.png,0.973573880092374,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0082,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0082.png,0.9988723442425484,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0139,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0139.png,0.9829936601762004,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0162,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0162.png,0.9782670599003356,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0163,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0163.png,0.9852949079844094,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0235,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0235.png,0.9898289005414737,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0236,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0236.png,0.9904943656852052,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0239,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0239.png,0.987294826699472,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0240,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0240.png,0.9957397233975968,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0255,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0255.png,0.9952178051177784,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0291,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0291.png,1.0,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0319,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0319.png,0.9927477760915968,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
STARE,im0324,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0324.png,0.9933862802000816,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,specificity
CHASEDB1,Image_01L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01L.png,0.1956618669184567,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_01R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01R.png,0.0761099912131079,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_02L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02L.png,0.1098864355572539,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_02R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02R.png,0.0779056691978217,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_03L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03L.png,0.2790205898720089,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_03R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03R.png,0.2780054185978818,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_04L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04L.png,0.042827550491973,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_04R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04R.png,0.1183647207305303,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_05L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05L.png,0.1791297397682127,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_05R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05R.png,0.3060422597329698,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_06L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06L.png,0.0717538510276006,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_06R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06R.png,0.0628697927148319,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_07L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07L.png,0.1225427989943732,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_07R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07R.png,0.1416751055894484,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_08L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08L.png,0.2593226686640629,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_08R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08R.png,0.3343003032172532,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_09L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09L.png,0.5221516131942923,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_09R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09R.png,0.468769325912183,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_10L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10L.png,0.0458216020543918,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_10R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10R.png,0.1318014307392152,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_11L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11L.png,0.2000976700956221,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_11R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11R.png,0.5576871636297493,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_12L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12L.png,0.153819828357816,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_12R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12R.png,0.3386466935535497,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_13L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13L.png,0.0653306031633426,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_13R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13R.png,0.0567740298460123,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_14L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14L.png,0.3192375267756143,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_14R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14R.png,0.490566037735849,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,21,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\21_training.png,0.4611281180856545,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,22,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\22_training.png,0.4453237054255898,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,23,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\23_training.png,0.0990253701361505,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,24,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\24_training.png,0.4952069385270846,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,25,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\25_training.png,0.6007659825198861,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,26,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\26_training.png,0.5356421356421357,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,27,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\27_training.png,0.4996290712422523,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,28,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\28_training.png,0.3652679600942498,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,29,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\29_training.png,0.6008758991581383,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,30,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\30_training.png,0.3080129541154968,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,31,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\31_training.png,0.1269292055542909,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,32,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\32_training.png,0.4891808553425392,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,33,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\33_training.png,0.5761599358653172,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,34,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\34_training.png,0.3076257381388719,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,35,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\35_training.png,0.3541907963501793,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,36,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\36_training.png,0.5318133513670177,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,37,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\37_training.png,0.2266114152626962,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,38,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\38_training.png,0.3171168051708218,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,39,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\39_training.png,0.564645861102174,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
DRIVE,40,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\40_training.png,0.4938945553799741,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0001,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0001.png,0.0079863729021808,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0002,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0002.png,0.0255759227148872,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0003,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0003.png,0.0885972690193296,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0004,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0004.png,0.340768339962741,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0005,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0005.png,0.3563303659742829,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0044,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0044.png,0.5983765862581456,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0077,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0077.png,0.5954326501160364,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0081,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0081.png,0.6557020002242044,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0082,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0082.png,0.3220225221865911,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0139,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0139.png,0.6275998178229847,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0162,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0162.png,0.5606986899563319,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0163,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0163.png,0.5961015991101872,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0235,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0235.png,0.6035628019323671,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0236,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0236.png,0.5955548128342246,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0239,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0239.png,0.6251656945917285,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0240,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0240.png,0.4611717088564176,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0255,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0255.png,0.5637940379403794,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0291,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0291.png,0.0,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0319,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0319.png,0.4151423334455542,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
STARE,im0324,E:\ca_apsrg_retinal_project\data\working_png\STARE\stare\pngdata\im0324.png,0.04847986852917,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,f1_score
CHASEDB1,Image_01L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01L.png,0.1084396895078059,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_01R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_01R.png,0.0395604690837284,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_02L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02L.png,0.0581374778872883,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_02R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_02R.png,0.0405316575515355,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_03L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03L.png,0.1621289529845437,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_03R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_03R.png,0.1614438405325982,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_04L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04L.png,0.0218823591670415,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_04R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_04R.png,0.0629052410074307,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_05L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05L.png,0.0983758940328952,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_05R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_05R.png,0.1806669980354564,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_06L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06L.png,0.0372119768349283,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_06R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_06R.png,0.032455119680851,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_07L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07L.png,0.0652706218435953,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_07R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_07R.png,0.0762380711874318,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_08L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08L.png,0.1489780236668203,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_08R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_08R.png,0.2006966224841999,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_09L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09L.png,0.3533187963366768,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_09R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_09R.png,0.3061389337641357,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_10L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10L.png,0.0234480138059878,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_10R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_10R.png,0.0705500116036203,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_11L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11L.png,0.1111714045651869,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_11R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_11R.png,0.3866617210682492,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_12L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12L.png,0.0833178856108029,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_12R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_12R.png,0.2038378545006165,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_13L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13L.png,0.0337683550844208,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_13R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_13R.png,0.0292163807596259,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_14L,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14L.png,0.1899361342612481,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
CHASEDB1,Image_14R,E:\ca_apsrg_retinal_project\data\working_png\CHASEDB1\CHASEDB1\Image_14R.png,0.325,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
DRIVE,21,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\21_training.png,0.2996533522413929,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
DRIVE,22,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\22_training.png,0.2864414328434179,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
DRIVE,23,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\23_training.png,0.0520918946420883,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
DRIVE,24,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\24_training.png,0.3290864047727387,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
DRIVE,25,E:\ca_apsrg_retinal_project\data\working_png\DRIVE\DRIVE\training\images\25_training.png,0.4293534712669493,a02_harris_bfs,A02 - Harris polling seeds with BFS,APSRG,iou
